space,train_dataset,train_split,eval_dataset,eval_split,epsilon_px,epsilon_norm,epsilon_sq,eval_covered_by_train_weighted,train_covered_by_eval_weighted,train_kmeans_k,eval_kmeans_k
flow,imagenet2dwarp,train,pointodyssey,test,0.75,0.0029296875,8.58306884765625e-06,0.5741703125,0.10468828125,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,1.0,0.00390625,1.52587890625e-05,0.9099705625,0.14573720703125,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,1.5,0.005859375,3.4332275390625e-05,0.994057125,0.22384794921875,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,2.0,0.0078125,6.103515625e-05,0.9972065,0.2934541015625,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,3.0,0.01171875,0.0001373291015625,0.998723875,0.40494404296875,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,4.0,0.015625,0.000244140625,0.99906875,0.50193046875,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,6.0,0.0234375,0.00054931640625,0.999731,0.64676044921875,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,8.0,0.03125,0.0009765625,0.999731,0.7430333984375,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,12.0,0.046875,0.002197265625,0.9997960625,0.85828544921875,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,16.0,0.0625,0.00390625,1.0,0.92224833984375,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,24.0,0.09375,0.0087890625,1.0,0.97494453125,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,32.0,0.125,0.015625,1.0,0.9923513671875,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,48.0,0.1875,0.03515625,1.0,0.9984841796875,8192,8192
flow,imagenet2dwarp,train,pointodyssey,test,64.0,0.25,0.0625,1.0,0.999753515625,8192,8192
flow,imagenet2dwarp,train,tss,val,0.5,0.001953125,3.814697265625e-06,0.14788330078125,0.1482740234375,8192,8192
flow,imagenet2dwarp,train,tss,val,0.75,0.0029296875,8.58306884765625e-06,0.346041259765625,0.30433544921875,8192,8192
flow,imagenet2dwarp,train,tss,val,1.0,0.00390625,1.52587890625e-05,0.593372802734375,0.42885419921875,8192,8192
flow,imagenet2dwarp,train,tss,val,1.5,0.005859375,3.4332275390625e-05,0.838834228515625,0.60069716796875,8192,8192
flow,imagenet2dwarp,train,tss,val,2.0,0.0078125,6.103515625e-05,0.891083984375,0.71380615234375,8192,8192
flow,imagenet2dwarp,train,tss,val,3.0,0.01171875,0.0001373291015625,0.9116357421875,0.83258291015625,8192,8192
flow,imagenet2dwarp,train,tss,val,4.0,0.015625,0.000244140625,0.917691650390625,0.884474609375,8192,8192
flow,imagenet2dwarp,train,tss,val,6.0,0.0234375,0.00054931640625,0.92510009765625,0.93548046875,8192,8192
flow,imagenet2dwarp,train,tss,val,8.0,0.03125,0.0009765625,0.930445556640625,0.9610318359375,8192,8192
flow,imagenet2dwarp,train,tss,val,12.0,0.046875,0.002197265625,0.93548095703125,0.98176064453125,8192,8192
flow,imagenet2dwarp,train,tss,val,16.0,0.0625,0.00390625,0.939229736328125,0.98917314453125,8192,8192
flow,imagenet2dwarp,train,tss,val,24.0,0.09375,0.0087890625,0.942628173828125,0.9950212890625,8192,8192
flow,imagenet2dwarp,train,tss,val,32.0,0.125,0.015625,0.946861572265625,0.997441015625,8192,8192
flow,imagenet2dwarp,train,tss,val,48.0,0.1875,0.03515625,0.953427734375,0.9996267578125,8192,8192
flow,imagenet2dwarp,train,tss,val,64.0,0.25,0.0625,0.960194091796875,0.99990439453125,8192,8192
flow,imagenet2dwarp,train,middlebury,val,0.5,0.001953125,3.814697265625e-06,0.3386433919270833,0.00277783203125,8192,8192
flow,imagenet2dwarp,train,middlebury,val,0.75,0.0029296875,8.58306884765625e-06,0.5853678385416666,0.00376884765625,8192,8192
flow,imagenet2dwarp,train,middlebury,val,1.0,0.00390625,1.52587890625e-05,0.848907470703125,0.00432060546875,8192,8192
flow,imagenet2dwarp,train,middlebury,val,1.5,0.005859375,3.4332275390625e-05,0.9957275390625,0.00670029296875,8192,8192
flow,imagenet2dwarp,train,middlebury,val,2.0,0.0078125,6.103515625e-05,1.0,0.0102791015625,8192,8192
flow,imagenet2dwarp,train,middlebury,val,3.0,0.01171875,0.0001373291015625,1.0,0.01464599609375,8192,8192
flow,imagenet2dwarp,train,middlebury,val,4.0,0.015625,0.000244140625,1.0,0.01990546875,8192,8192
flow,imagenet2dwarp,train,middlebury,val,6.0,0.0234375,0.00054931640625,1.0,0.03062216796875,8192,8192
flow,imagenet2dwarp,train,middlebury,val,8.0,0.03125,0.0009765625,1.0,0.042488671875,8192,8192
flow,imagenet2dwarp,train,middlebury,val,12.0,0.046875,0.002197265625,1.0,0.0658728515625,8192,8192
flow,imagenet2dwarp,train,middlebury,val,16.0,0.0625,0.00390625,1.0,0.09320927734375,8192,8192
flow,imagenet2dwarp,train,middlebury,val,24.0,0.09375,0.0087890625,1.0,0.1522365234375,8192,8192
flow,imagenet2dwarp,train,middlebury,val,32.0,0.125,0.015625,1.0,0.21839248046875,8192,8192
flow,imagenet2dwarp,train,middlebury,val,48.0,0.1875,0.03515625,1.0,0.3615013671875,8192,8192
flow,imagenet2dwarp,train,middlebury,val,64.0,0.25,0.0625,1.0,0.50220654296875,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,0.5,0.001953125,3.814697265625e-06,0.3440595753405678,0.16807775,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,0.75,0.0029296875,8.58306884765625e-06,0.6658031891357981,0.25870725,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,1.0,0.00390625,1.52587890625e-05,0.8459721964611342,0.3286165,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,1.5,0.005859375,3.4332275390625e-05,0.9460493912685927,0.4531729375,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,2.0,0.0078125,6.103515625e-05,0.9706209998927345,0.5516821875,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,3.0,0.01171875,0.0001373291015625,0.9882857193935927,0.679831625,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,4.0,0.015625,0.000244140625,0.9925732645344679,0.7515259375,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,6.0,0.0234375,0.00054931640625,0.9953025276655464,0.8290470625,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,8.0,0.03125,0.0009765625,0.9959713305161255,0.873058375,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,12.0,0.046875,0.002197265625,0.9976451184165832,0.9270296875,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,16.0,0.0625,0.00390625,0.9981102845215961,0.9525945,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,24.0,0.09375,0.0087890625,0.9984931160165189,0.9757585,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,32.0,0.125,0.015625,0.9989176385735483,0.986555125,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,48.0,0.1875,0.03515625,0.9993980285504863,0.9953715,8192,8192
flow,synthetic_2d_warp,train,flyingthings,test,64.0,0.25,0.0625,0.9994612984035326,0.99735475,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,0.5,0.001953125,3.814697265625e-06,0.3437936151145195,0.131871375,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,0.75,0.0029296875,8.58306884765625e-06,0.6706015151737749,0.193811625,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,1.0,0.00390625,1.52587890625e-05,0.8954412564091263,0.2413803125,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,1.5,0.005859375,3.4332275390625e-05,0.9862610858908625,0.3127211875,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,2.0,0.0078125,6.103515625e-05,0.9967507504860407,0.3652803125,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,3.0,0.01171875,0.0001373291015625,0.9996474062320948,0.4283085,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,4.0,0.015625,0.000244140625,1.0,0.4670348125,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,6.0,0.0234375,0.00054931640625,1.0,0.520459375,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,8.0,0.03125,0.0009765625,1.0,0.55881625,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,12.0,0.046875,0.002197265625,1.0,0.615530875,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,16.0,0.0625,0.00390625,1.0,0.65616525,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,24.0,0.09375,0.0087890625,1.0,0.7155911875,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,32.0,0.125,0.015625,1.0,0.759549,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,48.0,0.1875,0.03515625,1.0,0.8274398125,8192,8192
flow,synthetic_2d_warp,train,kitti2015,val,64.0,0.25,0.0625,1.0,0.8746085625,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,0.5,0.001953125,3.814697265625e-06,0.38208259503865977,0.114556875,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,0.75,0.0029296875,8.58306884765625e-06,0.7325980589561856,0.15153625,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,1.0,0.00390625,1.52587890625e-05,0.9369638973904639,0.18084475,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,1.5,0.005859375,3.4332275390625e-05,0.997815318943299,0.2195115,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,2.0,0.0078125,6.103515625e-05,0.9996904196198454,0.2513973125,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,3.0,0.01171875,0.0001373291015625,0.9999798646907216,0.296731625,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,4.0,0.015625,0.000244140625,1.0,0.334710875,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,6.0,0.0234375,0.00054931640625,1.0,0.385134875,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,8.0,0.03125,0.0009765625,1.0,0.42702325,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,12.0,0.046875,0.002197265625,1.0,0.4883506875,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,16.0,0.0625,0.00390625,1.0,0.5392695625,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,24.0,0.09375,0.0087890625,1.0,0.615391125,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,32.0,0.125,0.015625,1.0,0.6729334375,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,48.0,0.1875,0.03515625,1.0,0.7628211875,8192,8192
flow,synthetic_2d_warp,train,kitti2012,val,64.0,0.25,0.0625,1.0,0.826591,8192,8192
flow,synthetic_2d_warp,train,spair,test,0.5,0.001953125,3.814697265625e-06,0.05830540711892039,0.059568875,8192,8192
flow,synthetic_2d_warp,train,spair,test,0.75,0.0029296875,8.58306884765625e-06,0.12257721220903904,0.1320018125,8192,8192
flow,synthetic_2d_warp,train,spair,test,1.0,0.00390625,1.52587890625e-05,0.1978647767412372,0.226162,8192,8192
flow,synthetic_2d_warp,train,spair,test,1.5,0.005859375,3.4332275390625e-05,0.32846888868761887,0.46579525,8192,8192
flow,synthetic_2d_warp,train,spair,test,2.0,0.0078125,6.103515625e-05,0.4277465809256408,0.705807375,8192,8192
flow,synthetic_2d_warp,train,spair,test,3.0,0.01171875,0.0001373291015625,0.5621546961325967,0.9154084375,8192,8192
flow,synthetic_2d_warp,train,spair,test,4.0,0.015625,0.000244140625,0.6457069106059233,0.962329,8192,8192
flow,synthetic_2d_warp,train,spair,test,6.0,0.0234375,0.00054931640625,0.7413504211575038,0.9867731875,8192,8192
flow,synthetic_2d_warp,train,spair,test,8.0,0.03125,0.0009765625,0.7990557920478217,0.9932781875,8192,8192
flow,synthetic_2d_warp,train,spair,test,12.0,0.046875,0.002197265625,0.8675957793678108,0.9971436875,8192,8192
flow,synthetic_2d_warp,train,spair,test,16.0,0.0625,0.00390625,0.9033828457567249,0.9983443125,8192,8192
flow,synthetic_2d_warp,train,spair,test,24.0,0.09375,0.0087890625,0.9475364550312472,0.9992866875,8192,8192
flow,synthetic_2d_warp,train,spair,test,32.0,0.125,0.015625,0.9678471152975274,0.9997245625,8192,8192
flow,synthetic_2d_warp,train,spair,test,48.0,0.1875,0.03515625,0.9881351326872566,0.999933625,8192,8192
flow,synthetic_2d_warp,train,spair,test,64.0,0.25,0.0625,0.9959129607825378,0.999933625,8192,8192
flow,synthetic_2d_warp,train,pfpascal,test,0.5,0.001953125,3.814697265625e-06,0.13545981772990887,0.0422890625,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,0.75,0.0029296875,8.58306884765625e-06,0.31648715824357915,0.0962271875,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,1.0,0.00390625,1.52587890625e-05,0.4855012427506214,0.1591021875,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,1.5,0.005859375,3.4332275390625e-05,0.7286661143330572,0.30928375,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,2.0,0.0078125,6.103515625e-05,0.8463131731565866,0.4478761875,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,3.0,0.01171875,0.0001373291015625,0.9457332228666114,0.6338425,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,4.0,0.015625,0.000244140625,0.9726594863297432,0.738600375,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,6.0,0.0234375,0.00054931640625,0.9884009942004971,0.8324034375,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,8.0,0.03125,0.0009765625,0.9946147473073736,0.87612175,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,12.0,0.046875,0.002197265625,0.9975144987572494,0.919641375,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,16.0,0.0625,0.00390625,0.9983429991714996,0.9372040625,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,24.0,0.09375,0.0087890625,0.9995857497928748,0.958427,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,32.0,0.125,0.015625,1.0,0.967829875,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,48.0,0.1875,0.03515625,1.0,0.979068,8192,2414
flow,synthetic_2d_warp,train,pfpascal,test,64.0,0.25,0.0625,1.0,0.9851501875,8192,2414
flow,synthetic_2d_warp,train,pfwillow,test,0.5,0.001953125,3.814697265625e-06,0.14933333333333335,0.13287475,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,0.75,0.0029296875,8.58306884765625e-06,0.3191111111111111,0.253659125,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,1.0,0.00390625,1.52587890625e-05,0.49066666666666664,0.3774284375,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,1.5,0.005859375,3.4332275390625e-05,0.7006666666666667,0.5723988125,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,2.0,0.0078125,6.103515625e-05,0.8102222222222222,0.69688025,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,3.0,0.01171875,0.0001373291015625,0.9053333333333333,0.81575525,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,4.0,0.015625,0.000244140625,0.9416666666666667,0.8681245,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,6.0,0.0234375,0.00054931640625,0.9682222222222222,0.9135089375,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,8.0,0.03125,0.0009765625,0.9781111111111112,0.9342213125,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,12.0,0.046875,0.002197265625,0.9876666666666667,0.9547656875,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,16.0,0.0625,0.00390625,0.9936666666666667,0.964162625,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,24.0,0.09375,0.0087890625,0.9991111111111111,0.975705375,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,32.0,0.125,0.015625,0.9997777777777778,0.980114875,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,48.0,0.1875,0.03515625,0.9997777777777778,0.9873870625,8192,8192
flow,synthetic_2d_warp,train,pfwillow,test,64.0,0.25,0.0625,1.0,0.9902878125,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,0.5,0.001953125,3.814697265625e-06,0.3732893125,0.1072426875,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,0.75,0.0029296875,8.58306884765625e-06,0.7436030625,0.163139375,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,1.0,0.00390625,1.52587890625e-05,0.9478669375,0.2153130625,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,1.5,0.005859375,3.4332275390625e-05,0.9900491875,0.3033973125,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,2.0,0.0078125,6.103515625e-05,0.994281875,0.3692785,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,3.0,0.01171875,0.0001373291015625,0.998459875,0.4747883125,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,4.0,0.015625,0.000244140625,0.999360875,0.5519739375,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,6.0,0.0234375,0.00054931640625,0.99991975,0.662374,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,8.0,0.03125,0.0009765625,1.0,0.7318629375,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,12.0,0.046875,0.002197265625,1.0,0.8146005,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,16.0,0.0625,0.00390625,1.0,0.863904375,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,24.0,0.09375,0.0087890625,1.0,0.916096,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,32.0,0.125,0.015625,1.0,0.936995125,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,48.0,0.1875,0.03515625,1.0,0.9572698125,8192,8192
flow,synthetic_2d_warp,train,pointodyssey,test,64.0,0.25,0.0625,1.0,0.9687690625,8192,8192
flow,synthetic_2d_warp,train,tss,val,0.5,0.001953125,3.814697265625e-06,0.178553466796875,0.1890084375,8192,8192
flow,synthetic_2d_warp,train,tss,val,0.75,0.0029296875,8.58306884765625e-06,0.380943603515625,0.3658096875,8192,8192
flow,synthetic_2d_warp,train,tss,val,1.0,0.00390625,1.52587890625e-05,0.586632080078125,0.488673125,8192,8192
flow,synthetic_2d_warp,train,tss,val,1.5,0.005859375,3.4332275390625e-05,0.79303466796875,0.6263214375,8192,8192
flow,synthetic_2d_warp,train,tss,val,2.0,0.0078125,6.103515625e-05,0.867259521484375,0.7109515625,8192,8192
flow,synthetic_2d_warp,train,tss,val,3.0,0.01171875,0.0001373291015625,0.90841064453125,0.790533,8192,8192
flow,synthetic_2d_warp,train,tss,val,4.0,0.015625,0.000244140625,0.923345947265625,0.8334574375,8192,8192
flow,synthetic_2d_warp,train,tss,val,6.0,0.0234375,0.00054931640625,0.93739990234375,0.8793024375,8192,8192
flow,synthetic_2d_warp,train,tss,val,8.0,0.03125,0.0009765625,0.94751220703125,0.9027451875,8192,8192
flow,synthetic_2d_warp,train,tss,val,12.0,0.046875,0.002197265625,0.95996337890625,0.928110875,8192,8192
flow,synthetic_2d_warp,train,tss,val,16.0,0.0625,0.00390625,0.968599853515625,0.9411959375,8192,8192
flow,synthetic_2d_warp,train,tss,val,24.0,0.09375,0.0087890625,0.98129150390625,0.95483225,8192,8192
flow,synthetic_2d_warp,train,tss,val,32.0,0.125,0.015625,0.989041748046875,0.9628445625,8192,8192
flow,synthetic_2d_warp,train,tss,val,48.0,0.1875,0.03515625,0.99662841796875,0.975558875,8192,8192
flow,synthetic_2d_warp,train,tss,val,64.0,0.25,0.0625,0.9990087890625,0.983137625,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,0.5,0.001953125,3.814697265625e-06,0.247772216796875,0.0028465625,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,0.75,0.0029296875,8.58306884765625e-06,0.6685791015625,0.00349075,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,1.0,0.00390625,1.52587890625e-05,0.8323872884114584,0.0053831875,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,1.5,0.005859375,3.4332275390625e-05,0.98748779296875,0.009050375,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,2.0,0.0078125,6.103515625e-05,0.999053955078125,0.0113376875,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,3.0,0.01171875,0.0001373291015625,1.0,0.0172369375,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,4.0,0.015625,0.000244140625,1.0,0.02346675,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,6.0,0.0234375,0.00054931640625,1.0,0.0377944375,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,8.0,0.03125,0.0009765625,1.0,0.0523830625,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,12.0,0.046875,0.002197265625,1.0,0.084029625,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,16.0,0.0625,0.00390625,1.0,0.1197045625,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,24.0,0.09375,0.0087890625,1.0,0.1923059375,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,32.0,0.125,0.015625,1.0,0.2671830625,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,48.0,0.1875,0.03515625,1.0,0.4139329375,8192,8192
flow,synthetic_2d_warp,train,middlebury,val,64.0,0.25,0.0625,1.0,0.5403835,8192,8192
flow,synthetic,train,flyingthings,test,0.5,0.001953125,3.814697265625e-06,0.30933937055295335,0.1644123125,8192,8192
flow,synthetic,train,flyingthings,test,0.75,0.0029296875,8.58306884765625e-06,0.6240441084453662,0.2511590625,8192,8192
flow,synthetic,train,flyingthings,test,1.0,0.00390625,1.52587890625e-05,0.8335255638140017,0.32430875,8192,8192
flow,synthetic,train,flyingthings,test,1.5,0.005859375,3.4332275390625e-05,0.9460401731443078,0.4528496875,8192,8192
flow,synthetic,train,flyingthings,test,2.0,0.0078125,6.103515625e-05,0.9705367099229476,0.5525351875,8192,8192
flow,synthetic,train,flyingthings,test,3.0,0.01171875,0.0001373291015625,0.9858364218705306,0.6736753125,8192,8192
flow,synthetic,train,flyingthings,test,4.0,0.015625,0.000244140625,0.9917628377744208,0.7480039375,8192,8192
