space,train_dataset,train_split,eval_dataset,eval_split,direction,epsilon_px,epsilon_norm,epsilon_sq,coverage
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.99411728515625
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9943290378736414
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9976791015625
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9947109615229905
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9994197265625
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9949244449013158
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.99978349609375
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9951799685131222
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.999953515625
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,4.0,0.015625,0.000244140625,0.9953370257973398
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,4.0,0.015625,0.000244140625,0.9999912109375
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9955428972397025
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.99999736328125
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,8.0,0.03125,0.0009765625,0.9957089631453805
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,8.0,0.03125,0.0009765625,0.99999931640625
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,12.0,0.046875,0.002197265625,0.9959908841130936
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,12.0,0.046875,0.002197265625,1.0
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,16.0,0.0625,0.00390625,0.996214004621353
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,16.0,0.0625,0.00390625,1.0
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,24.0,0.09375,0.0087890625,0.9966007468356693
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,24.0,0.09375,0.0087890625,1.0
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,32.0,0.125,0.015625,0.9969578793174342
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,32.0,0.125,0.015625,1.0
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,48.0,0.1875,0.03515625,0.9974749322886871
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,48.0,0.1875,0.03515625,1.0
flow,imagenet2dwarp,train,flyingthings,test,eval_to_train,64.0,0.25,0.0625,0.9978267573655606
flow,imagenet2dwarp,train,flyingthings,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9999975514321673
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.3362998046875
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9999975514321673
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.387426171875
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9999975514321673
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.418440234375
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9999975514321673
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.4576296875
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9999975514321673
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.48389775390625
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.51999912109375
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,4.0,0.015625,0.000244140625,0.54592802734375
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.58305849609375
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,8.0,0.03125,0.0009765625,0.61167685546875
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,12.0,0.046875,0.002197265625,0.65734677734375
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,16.0,0.0625,0.00390625,0.69481650390625
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,24.0,0.09375,0.0087890625,0.75614296875
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,32.0,0.125,0.015625,0.8056443359375
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,48.0,0.1875,0.03515625,0.88094287109375
flow,imagenet2dwarp,train,kitti2015,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,imagenet2dwarp,train,kitti2015,val,train_to_eval,64.0,0.25,0.0625,0.93173896484375
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.2079466796875
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.24352783203125
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.26914345703125
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.30582998046875
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.3331080078125
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.37276669921875
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,4.0,0.015625,0.000244140625,0.40275126953125
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.4510921875
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,8.0,0.03125,0.0009765625,0.487539453125
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,12.0,0.046875,0.002197265625,0.5442173828125
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,16.0,0.0625,0.00390625,0.58920400390625
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,24.0,0.09375,0.0087890625,0.6652736328125
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,32.0,0.125,0.015625,0.72676904296875
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,48.0,0.1875,0.03515625,0.82128955078125
flow,imagenet2dwarp,train,kitti2012,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,imagenet2dwarp,train,kitti2012,val,train_to_eval,64.0,0.25,0.0625,0.88629521484375
flow,imagenet2dwarp,train,spair,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.6841205506747577
flow,imagenet2dwarp,train,spair,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.4337291015625
flow,imagenet2dwarp,train,spair,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.7055859976451408
flow,imagenet2dwarp,train,spair,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.71065341796875
flow,imagenet2dwarp,train,spair,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.7193528665881713
flow,imagenet2dwarp,train,spair,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.87616728515625
flow,imagenet2dwarp,train,spair,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.7350330585997645
flow,imagenet2dwarp,train,spair,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9824388671875
flow,imagenet2dwarp,train,spair,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.7442260664794855
flow,imagenet2dwarp,train,spair,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.99760244140625
flow,imagenet2dwarp,train,spair,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.7550380400326058
flow,imagenet2dwarp,train,spair,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9999330078125
flow,imagenet2dwarp,train,spair,test,eval_to_train,4.0,0.015625,0.000244140625,0.7620573317634273
flow,imagenet2dwarp,train,spair,test,train_to_eval,4.0,0.015625,0.000244140625,0.999998046875
flow,imagenet2dwarp,train,spair,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.7711597681369441
flow,imagenet2dwarp,train,spair,test,train_to_eval,6.0,0.0234375,0.00054931640625,1.0
flow,imagenet2dwarp,train,spair,test,eval_to_train,8.0,0.03125,0.0009765625,0.7781337741146636
flow,imagenet2dwarp,train,spair,test,train_to_eval,8.0,0.03125,0.0009765625,1.0
flow,imagenet2dwarp,train,spair,test,eval_to_train,12.0,0.046875,0.002197265625,0.7911534281315098
flow,imagenet2dwarp,train,spair,test,train_to_eval,12.0,0.046875,0.002197265625,1.0
flow,imagenet2dwarp,train,spair,test,eval_to_train,16.0,0.0625,0.00390625,0.8027239380490897
flow,imagenet2dwarp,train,spair,test,train_to_eval,16.0,0.0625,0.00390625,1.0
flow,imagenet2dwarp,train,spair,test,eval_to_train,24.0,0.09375,0.0087890625,0.8225138121546961
flow,imagenet2dwarp,train,spair,test,train_to_eval,24.0,0.09375,0.0087890625,1.0
flow,imagenet2dwarp,train,spair,test,eval_to_train,32.0,0.125,0.015625,0.8400167557286478
flow,imagenet2dwarp,train,spair,test,train_to_eval,32.0,0.125,0.015625,1.0
flow,imagenet2dwarp,train,spair,test,eval_to_train,48.0,0.1875,0.03515625,0.8702223530477312
flow,imagenet2dwarp,train,spair,test,train_to_eval,48.0,0.1875,0.03515625,1.0
flow,imagenet2dwarp,train,spair,test,eval_to_train,64.0,0.25,0.0625,0.8962276967665972
flow,imagenet2dwarp,train,spair,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9792874896437448
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.03947265625
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9846727423363711
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.0853064453125
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9859154929577465
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.1438904296875
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9896437448218725
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.2798009765625
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9908864954432477
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.41383544921875
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.992129246064623
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.62220732421875
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,4.0,0.015625,0.000244140625,0.9925434962717481
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,4.0,0.015625,0.000244140625,0.748357421875
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9942004971002486
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.87873564453125
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,8.0,0.03125,0.0009765625,0.9946147473073736
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,8.0,0.03125,0.0009765625,0.935725
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,12.0,0.046875,0.002197265625,0.9950289975144988
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,12.0,0.046875,0.002197265625,0.97666455078125
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,16.0,0.0625,0.00390625,0.995857497928749
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,16.0,0.0625,0.00390625,0.99016220703125
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,24.0,0.09375,0.0087890625,0.9971002485501242
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,24.0,0.09375,0.0087890625,0.9974884765625
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,32.0,0.125,0.015625,0.9975144987572494
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,32.0,0.125,0.015625,0.9992263671875
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,48.0,0.1875,0.03515625,0.9975144987572494
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,48.0,0.1875,0.03515625,0.999924609375
flow,imagenet2dwarp,train,pfpascal,test,eval_to_train,64.0,0.25,0.0625,0.9979287489643744
flow,imagenet2dwarp,train,pfpascal,test,train_to_eval,64.0,0.25,0.0625,0.99999658203125
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9588888888888889
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.1123259765625
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9636666666666667
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.2239423828125
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9677777777777777
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.34346484375
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9706666666666667
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.5558875
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.973
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.70600576171875
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9751111111111112
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.8596083984375
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,4.0,0.015625,0.000244140625,0.9761111111111112
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,4.0,0.015625,0.000244140625,0.92519091796875
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.978
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.97261904296875
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,8.0,0.03125,0.0009765625,0.9786666666666667
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,8.0,0.03125,0.0009765625,0.9870888671875
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,12.0,0.046875,0.002197265625,0.9797777777777777
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,12.0,0.046875,0.002197265625,0.9962021484375
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,16.0,0.0625,0.00390625,0.9817777777777777
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,16.0,0.0625,0.00390625,0.9984123046875
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,24.0,0.09375,0.0087890625,0.9853333333333333
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,24.0,0.09375,0.0087890625,0.99974580078125
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,32.0,0.125,0.015625,0.9871111111111112
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,32.0,0.125,0.015625,0.9999423828125
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,48.0,0.1875,0.03515625,0.9921111111111112
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,48.0,0.1875,0.03515625,0.99999970703125
flow,imagenet2dwarp,train,pfwillow,test,eval_to_train,64.0,0.25,0.0625,0.9957777777777778
flow,imagenet2dwarp,train,pfwillow,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,imagenet2dwarp,train,pointodyssey,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9997794375
flow,imagenet2dwarp,train,pointodyssey,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.8356771484375
flow,imagenet2dwarp,train,pointodyssey,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9998713125
flow,imagenet2dwarp,train,pointodyssey,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.8943138671875
flow,imagenet2dwarp,train,pointodyssey,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9999174375
flow,imagenet2dwarp,train,pointodyssey,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.922706640625
flow,imagenet2dwarp,train,pointodyssey,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.999960375
flow,imagenet2dwarp,train,pointodyssey,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.94929326171875
flow,imagenet2dwarp,train,pointodyssey,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.99997825
flow,imagenet2dwarp,train,pointodyssey,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.96222158203125
flow,imagenet2dwarp,train,pointodyssey,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.999991375
flow,imagenet2dwarp,train,pointodyssey,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9758001953125
flow,imagenet2dwarp,train,pointodyssey,test,eval_to_train,4.0,0.015625,0.000244140625,0.999997125
flow,imagenet2dwarp,train,pointodyssey,test,train_to_eval,4.0,0.015625,0.000244140625,0.98274150390625
flow,imagenet2dwarp,train,pointodyssey,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.99999975
flow,imagenet2dwarp,train,pointodyssey,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.98971904296875
