dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
pfpascal,test,pointodyssey_synthetic_30_70,train,0.008494647219777107,0.09216641047462523,2414,78297005
pfpascal,test,pointodyssey_synthetic_70_30,train,0.01002874132245779,0.10014360350245936,2414,34185641
pfpascal,test,flyingthings_synthetic_30_70,train,0.01653878018260002,0.12860318885082136,2414,204376608
pfpascal,test,flyingthings_synthetic_70_30,train,0.025518052279949188,0.15974370810754704,2414,326549202
pfpascal,test,sintel_synthetic_30_70,train,0.026341356337070465,0.1623002043654612,2414,200714721
pfpascal,test,sintel_synthetic_70_30,train,0.04397636279463768,0.20970541908743723,2414,308354615
pfwillow,test,flyingthings,test,0.0724954605102539,0.2692498106039332,9000,42467328
pfwillow,test,tss,val,0.024232272058725357,0.15566718362816664,9000,35627876
pfwillow,test,middlebury,val,0.11455073952674866,0.3384534525259695,9000,11171271
pfwillow,test,spair_synthetic_30_70,train,0.03764526546001434,0.19402387858203007,9000,73733385
pfwillow,test,spair_synthetic_50_50,train,0.03828853368759155,0.19567456065516425,9000,52005543
pfwillow,test,spair_synthetic_70_30,train,0.03866272419691086,0.19662839112628383,9000,31769507
pfwillow,test,pointodyssey_synthetic_30_70,train,0.038697268813848495,0.19671621390685745,9000,78297005
pfwillow,test,pointodyssey_synthetic_70_30,train,0.03612261638045311,0.1900595074718787,9000,34185641
pfwillow,test,flyingthings_synthetic_30_70,train,0.05661918595433235,0.2379478639415205,9000,204376608
pfwillow,test,flyingthings_synthetic_70_30,train,0.06985411047935486,0.26429928202580283,9000,326549202
pfwillow,test,sintel_synthetic_30_70,train,0.06532739847898483,0.25559225042826483,9000,200714721
pfwillow,test,sintel_synthetic_70_30,train,0.08711487054824829,0.29515228365751855,9000,308354615
flyingthings,test,tss,val,0.08738101273775101,0.2956027955513124,42467328,35627876
flyingthings,test,middlebury,val,0.044619910418987274,0.21123425484278652,42467328,11171271
flyingthings,test,spair_synthetic_30_70,train,0.0126639474183321,0.11253420554805592,42467328,73733385
flyingthings,test,spair_synthetic_50_50,train,0.011825192719697952,0.10874370197716257,42467328,52005543
flyingthings,test,spair_synthetic_70_30,train,0.011556396260857582,0.10750068028090605,42467328,31769507
flyingthings,test,pointodyssey_synthetic_30_70,train,0.012198388576507568,0.11044631535957897,42467328,78297005
flyingthings,test,pointodyssey_synthetic_70_30,train,0.014299409464001656,0.11958013825047058,42467328,34185641
flyingthings,test,flyingthings_synthetic_30_70,train,0.003416389925405383,0.05844989243279566,42467328,204376608
flyingthings,test,flyingthings_synthetic_70_30,train,0.003589791711419821,0.05991487053661904,42467328,326549202
flyingthings,test,sintel_synthetic_30_70,train,0.008818287402391434,0.09390573679169678,42467328,200714721
flyingthings,test,sintel_synthetic_70_30,train,0.017052752897143364,0.1305861895345115,42467328,308354615
tss,val,middlebury,val,0.12016309797763824,0.34664549323139665,35627876,11171271
tss,val,spair_synthetic_30_70,train,0.05423177406191826,0.23287716517923834,35627876,73733385
tss,val,spair_synthetic_50_50,train,0.05415138602256775,0.23270450365768117,35627876,52005543
tss,val,spair_synthetic_70_30,train,0.05413089692592621,0.23266047564192377,35627876,31769507
